시도,구시,동,단지,거래수,제곱미터당,금액중간,면적중간,건축년도,최근연
서울,종로구,평창동,롯데캐슬로잔,13,10183435,2150000000,219.8,2009,2026
서울,종로구,평창동,밀레니엄,3,8174387,690000000,84.4,2017,2025
서울,종로구,평창동,벽산블루밍평창힐스,2,10537804,1590000000,150.9,2004,2026
서울,종로구,평창동,삼성,16,10493988,742500000,72.4,1998,2026
서울,종로구,평창동,엘리시아,5,5678885,1210000000,213.1,2009,2025
서울,종로구,평창동,일성빌라트,5,10154136,665000000,85.0,1996,2026
서울,종로구,평창동,형우럭스빌(33-1),2,8586398,885000000,103.1,2005,2026
서울,종로구,필운동,두레엘리시안,2,14427230,1037500000,72.3,2007,2026
서울,종로구,필운동,신동아블루아광화문의꿈,2,14803204,1850000000,125.3,2007,2026
서울,종로구,행촌동,대성아파트,8,9128861,258500000,24.8,1971,2026
서울,종로구,혜화동,혜화훼미리,2,9315277,779000000,85.2,2004,2025
서울,종로구,홍파동,경희궁자이(2단지),82,28879283,2450000000,84.8,2017,2026
서울,종로구,효제동,이지마루종로,1,14374701,300000000,20.9,2021,2025
서울,종로구,효제동,포레스트힐시티,10,9768331,185500000,17.6,2017,2026
서울,중구,남대문로5가,남산트라팰리스,3,18141663,2300000000,126.8,2010,2026
서울,중구,남산동2가,남산퍼시픽,1,10217114,640000000,62.6,2003,2025
서울,중구,남창동,경서,6,7495357,299500000,37.7,1970,2026
서울,중구,만리동1가,LIG서울역리가,27,18715438,1590000000,85.0,2012,2026
서울,중구,만리동1가,서울역디오빌,2,13060360,740000000,56.7,2005,2026
서울,중구,만리동2가,서울역센트럴자이,108,25889800,1790000000,73.0,2017,2026
서울,중구,만리동2가,서울역한라비발디센트럴,23,19726825,1495000000,85.0,2018,2026
서울,중구,묵정동,묵정,14,9597789,503500000,52.5,1981,2026
서울,중구,묵정동,충무,3,10771728,590000000,54.2,1982,2026
서울,중구,묵정동,힐스테이트남산,25,18630752,780000000,44.6,2024,2026
서울,중구,순화동,덕수궁롯데캐슬,24,19078967,1445000000,69.5,2016,2026
서울,중구,순화동,바비엥3,12,9511490,627500000,65.7,2006,2026
서울,중구,순화동,순화동더샵,14,13714355,1165000000,85.0,2007,2026
서울,중구,신당동,(372-66),4,9613636,615000000,64.0,2010,2025
서울,중구,신당동,(432-2001),2,4901567,244000000,49.8,2001,2026
서울,중구,신당동,글로리안(A),1,3334445,200000000,60.0,2002,2025
서울,중구,신당동,글로리안(B),3,5283791,310000000,58.7,2002,2025
서울,중구,신당동,남산FORESTHOUSE,1,15661277,3710000000,236.9,2008,2026
서울,중구,신당동,남산정은스카이,10,10307657,1450000000,143.0,2005,2026
서울,중구,신당동,남산타운,345,17672008,1460000000,84.9,2002,2026
서울,중구,신당동,노블레스2,4,11407510,937500000,84.8,2002,2026
서울,중구,신당동,노블레스하우스,2,11272695,777500000,69.0,2007,2026
서울,중구,신당동,다다아파트,1,6003002,360000000,60.0,2000,2026
서울,중구,신당동,다오아트빌,2,6314679,338750000,53.6,2000,2026
서울,중구,신당동,도현블랑빌,3,9321901,630000000,84.8,2001,2026
서울,중구,신당동,동산,3,4817708,259000000,53.8,2001,2026
서울,중구,신당동,동평화패션타운,1,3995778,265000000,66.3,1968,2026
서울,중구,신당동,래미안하이베르,98,17921279,1317500000,60.0,2011,2026
서울,중구,신당동,마이스터빌,1,16372641,4000000000,244.3,2003,2025
서울,중구,신당동,명경,2,5691932,338500000,59.5,2002,2026
서울,중구,신당동,명경아트빌,2,5802702,250000000,43.1,2000,2026
서울,중구,신당동,벨레어카운티,1,16543715,4530000000,273.8,2004,2025
서울,중구,신당동,삼성,132,16008004,1167500000,60.0,1999,2026
서울,중구,신당동,삼성V아파트A동,4,9861571,805000000,81.6,2007,2026
서울,중구,신당동,삼성홈타운,2,11371438,872500000,78.8,2004,2025
서울,중구,신당동,성지,1,10170524,835000000,82.1,2002,2025
서울,중구,신당동,신당KCC스위첸,36,17943274,1177500000,72.1,2019,2026
서울,중구,신당동,신당동파라다이스,20,12270451,857500000,72.3,2000,2026
서울,중구,신당동,신당아르브,9,8738938,150000000,18.1,2014,2026
서울,중구,신당동,신당역솔하임,4,12221029,172500000,14.1,2016,2026
서울,중구,신당동,신당푸르지오,45,15108425,1350000000,84.8,2005,2026
서울,중구,신당동,신신(1차),5,5265862,219000000,38.9,2001,2026
서울,중구,신당동,신신(2차),3,6605691,390000000,59.0,2001,2026
서울,중구,신당동,약수역더시티,25,13308590,252500000,18.9,2021,2026
서울,중구,신당동,약수하이츠,238,17171195,1275000000,65.4,1999,2026
서울,중구,신당동,청구103동,1,6912051,284500000,41.2,2000,2024
서울,중구,신당동,청구e편한세상,79,18832392,1645000000,85.0,2011,2026
서울,중구,신당동,청구드림,2,9592065,815000000,85.0,2002,2026
서울,중구,신당동,청구파크뷰,1,10793238,830000000,76.9,2003,2026
서울,중구,신당동,타워,1,9863124,735000000,74.5,2002,2025
서울,중구,신당동,탑힐,2,18082192,990000000,54.8,2002,2024
서울,중구,신당동,태원팰리스,2,8955224,750000000,83.8,2004,2025
서울,중구,신당동,태원팰리스5차(432-1132),2,8397419,755000000,90.3,2006,2026
서울,중구,신당동,토토타워(5차),1,5171839,310000000,59.9,2001,2025
서울,중구,신당동,푸른마을(432-921),2,7247598,430000000,59.3,2000,2026
서울,중구,신당동,푸른마을(B),2,4841778,280000000,57.8,2001,2025
서울,중구,신당동,프라임1,2,8973399,715000000,79.8,2003,2025
서울,중구,신당동,프라임2,4,10761462,763500000,73.6,2003,2026
서울,중구,신당동,하이,1,9102244,730000000,80.2,2001,2024
서울,중구,신당동,하이1(113-5),3,9377968,790000000,84.2,2000,2026
서울,중구,신당동,한진해모로,28,13805221,917500000,59.8,2001,2026
서울,중구,신당동,현대,95,11254019,1000000000,84.0,1993,2026
서울,중구,오장동,오렌지카운티을지로,4,12708556,195000000,13.4,2020,2026
서울,중구,오장동,오장동오팰리오,3,15369111,465000000,29.5,2021,2026
서울,중구,오장동,이지마루오장,1,13357079,300000000,22.5,2018,2025
서울,중구,을지로5가,삼성파크빌,4,9015910,765000000,84.9,2006,2025
서울,중구,인현동2가,세운푸르지오헤리시티,33,14661980,415000000,28.4,2023,2026
서울,중구,인현동2가,인현상가/신성아파트,10,9345003,417500000,45.8,1968,2026
서울,중구,입정동,힐스테이트세운센트럴1단지,20,22784072,1132500000,49.4,2023,2026
서울,중구,입정동,힐스테이트세운센트럴2단지,35,20698400,1030000000,49.8,2023,2026
서울,중구,장충동1가,상지리츠빌장충동카일룸,2,27790265,6800000000,244.7,2008,2025
서울,중구,장충동1가,장충동라임카운티,4,11682092,2855000000,244.5,2000,2025
서울,중구,정동,삼정아트테라스정동,19,17500875,369000000,18.7,2020,2026
서울,중구,정동,정동,2,14009859,640000000,45.6,1965,2026
서울,중구,중림동,브라운스톤서울,10,13368889,1750000000,117.7,2006,2026
서울,중구,중림동,삼성사이버빌리지,59,20011772,1480000000,59.9,2001,2026
서울,중구,중림동,성요셉,1,5349285,194500000,36.4,1971,2025
서울,중구,충무로4가,남산센트럴자이,19,14734165,1320000000,82.4,2009,2026
서울,중구,충무로4가,진양상가,11,8686765,670000000,71.9,1970,2026
서울,중구,충무로5가,이지마루충무로,2,11205390,315000000,28.1,2020,2025
서울,중구,충무로5가,충무로엘크루메크로시티2차,21,9558617,218000000,22.8,2016,2026
서울,중구,충무로5가,충무로헤센스마트,15,11234818,240000000,21.0,2018,2026
서울,중구,필동3가,미주,2,6872852,900000000,131.0,1976,2026
서울,중구,황학동,(1546-0),2,9488560,282000000,29.7,2015,2026
서울,중구,황학동,DUO302,22,9987477,159500000,16.0,2014,2026
서울,중구,황학동,골드캐슬Ⅲ,8,9511450,301500000,32.8,2017,2026
서울,중구,황학동,그랜드힐오피스텔,5,8287293,190000000,24.2,2017,2026
서울,중구,황학동,동광팰리스,7,10921248,294000000,25.9,2018,2026
서울,중구,황학동,롯데캐슬,223,13900342,1070000000,84.9,2008,2026
서울,중구,황학동,신당블루카운티,8,10008340,600000000,60.0,2016,2026
서울,중구,황학동,위너빌(Winnervill),18,13169232,370000000,28.6,2018,2026
서울,중구,황학동,청계랜드힐아파트,3,12420275,370000000,29.9,2022,2026
서울,중구,황학동,청계리버팰리스A,4,10078325,306500000,31.0,2019,2026
서울,중구,황학동,청계리버팰리스B,6,10980392,280000000,25.5,2018,2025
서울,중구,황학동,한양I-Class,30,7941356,130000000,16.4,2013,2026
서울,중구,황학동,황학동코아루,10,11301430,960000000,85.0,2010,2026
서울,중구,황학동,황학아크로타워,33,11864842,1200000000,109.1,2010,2026
서울,중구,회현동1가,SK리더스뷰남산,13,14103686,2280000000,176.3,2010,2026
서울,중구,회현동1가,남산롯데캐슬아이리스,37,16663012,1850000000,113.5,2011,2026
서울,중구,회현동1가,삼풍,5,6798785,470000000,68.6,1975,2026
서울,중구,회현동1가,평화,2,9005515,522500000,58.0,1976,2025
서울,중구,회현동2가,쌍용남산플래티넘,16,13681827,2227500000,166.2,2010,2026
서울,중구,흥인동,동대문솔하임,2,9821429,192500000,19.6,2016,2025
서울,중구,흥인동,동대문와이즈캐슬,19,9196141,143000000,15.6,2014,2026
서울,중구,흥인동,우일타운,15,8189757,610000000,75.4,1994,2026
서울,중구,흥인동,위더스하임,8,11523929,274500000,23.8,2018,2026
서울,중구,흥인동,청계천두산위브더제니스,21,12638714,1580000000,124.2,2014,2026
서울,중랑구,망우동,EGSoulLeader,2,6948584,93250000,13.4,2012,2025
서울,중랑구,망우동,가야써니빌,3,8172115,490000000,60.0,2002,2026
서울,중랑구,망우동,개나리,4,7163324,300000000,41.9,1988,2026
서울,중랑구,망우동,경남,20,7188434,402500000,56.3,1989,2026
서울,중랑구,망우동,금호어울림(580),47,7912398,650000000,84.9,2006,2026
서울,중랑구,망우동,금호어울림(580-1),9,7771106,635000000,84.9,2006,2026
서울,중랑구,망우동,대보,4,7043854,310000000,44.0,1988,2026
서울,중랑구,망우동,더하이어,1,8322514,100000000,12.0,2013,2025
서울,중랑구,망우동,로얄팰리스주상복합아파트,3,8701473,520000000,59.8,2021,2026
서울,중랑구,망우동,망우,1,5564946,428000000,76.9,2003,2026
서울,중랑구,망우동,문수해오름,3,5621337,470000000,83.6,2002,2026
서울,중랑구,망우동,백림금호,5,7167861,450000000,60.0,2000,2026
서울,중랑구,망우동,성도아트빌,1,5807457,447000000,77.0,2008,2025
서울,중랑구,망우동,세움삼익플라주,1,10805861,590000000,54.6,2020,2026
서울,중랑구,망우동,신내역금강펜테리움센트럴파크,38,9860320,835500000,85.0,2021,2026
서울,중랑구,망우동,신내역힐데스하임참좋은아파트,12,9711759,824000000,84.8,2021,2026
서울,중랑구,망우동,신원,17,6597718,543000000,84.1,1999,2026
서울,중랑구,망우동,아스테르아파트,17,11504425,560000000,50.8,2024,2026
서울,중랑구,망우동,"염광(5,8,10,11동)",1,5797582,350000000,60.4,1984,2025
서울,중랑구,망우동,예성그린캐슬,7,7544501,580000000,84.8,2004,2026
서울,중랑구,망우동,예원캐슬,4,6475790,229500000,36.2,2012,2025
서울,중랑구,망우동,용마프라자,1,5482456,325000000,59.3,1995,2025
서울,중랑구,망우동,주함해븐(101동),3,7565432,383000000,50.6,2011,2025
서울,중랑구,망우동,중랑숲리가,44,8298169,700000000,85.0,2012,2026
서울,중랑구,망우동,중랑숲시티프라디움,24,12895442,718000000,56.0,2022,2026
서울,중랑구,망우동,청광,4,6665190,461500000,71.6,2001,2025
서울,중랑구,망우동,한울네세창,3,6101896,515000000,84.4,2005,2026
서울,중랑구,망우동,한일써너스빌리젠시1단지(101동),10,10051973,851000000,84.7,2008,2026
서울,중랑구,망우동,한일써너스빌리젠시2단지,9,9706439,870000000,84.5,2008,2026
서울,중랑구,망우동,한진해모로,14,7665136,626500000,84.9,2007,2026
서울,중랑구,망우동,해오름101동,3,6884621,585000000,85.0,2005,2026
서울,중랑구,망우동,해오름102동,2,7804370,450000000,57.7,2005,2026
서울,중랑구,면목동,개인택시주택조합(미성아파트),4,6055957,335500000,55.4,1995,2025
서울,중랑구,면목동,건원베스트원,1,9142857,192000000,21.0,2015,2025
서울,중랑구,면목동,경남아너스빌,35,11670362,737000000,60.0,2006,2026
서울,중랑구,면목동,공감대(390-24),1,6588319,555000000,84.2,2005,2025
서울,중랑구,면목동,그린캐슬APT,2,5904614,430000000,72.2,2005,2025
서울,중랑구,면목동,남청파인힐(101동),1,7552686,620000000,82.1,2006,2026
서울,중랑구,면목동,늘푸른동아,48,10226320,730000000,59.6,2002,2026
서울,중랑구,면목동,다울101동,3,5770137,490000000,84.9,2003,2026
서울,중랑구,면목동,대원칸타빌,24,9178245,791500000,79.5,2003,2026
서울,중랑구,면목동,동서그랜드맨션,1,4948987,650000000,131.3,1993,2025
서울,중랑구,면목동,동성네스트빌101,1,5279831,400000000,75.8,2001,2026
서울,중랑구,면목동,동원베네스트,9,9368371,795000000,84.9,2003,2026
서울,중랑구,면목동,동일스카이씨티(37차),1,7735946,300000000,38.8,2007,2026
서울,중랑구,면목동,두산1,17,9119813,635000000,59.8,1993,2026
서울,중랑구,면목동,두산2,17,6855440,850000000,134.2,1995,2026
서울,중랑구,면목동,두산3,18,8947741,758500000,84.8,1995,2026
서울,중랑구,면목동,두산4,32,9455638,780000000,84.9,2000,2026
서울,중랑구,면목동,두산5,30,11025396,699000000,59.8,2000,2026
서울,중랑구,면목동,두산6,17,9068010,625000000,59.6,1993,2026
서울,중랑구,면목동,두원,16,8430282,515000000,59.3,1998,2026
서울,중랑구,면목동,라온프라이빗,53,14295820,1040000000,85.0,2020,2026
서울,중랑구,면목동,리치카운티,11,8968504,710000000,84.7,2004,2026
서울,중랑구,면목동,마젤란21,17,9754120,748000000,78.9,2007,2026
서울,중랑구,면목동,면목동2차미소지움아파트,3,8357735,659000000,82.0,2005,2026
서울,중랑구,면목동,면목동금호어울림아파트,19,8766080,744000000,84.9,2005,2026
서울,중랑구,면목동,면목루브루,4,9215638,490000000,54.4,2021,2026
서울,중랑구,면목동,면목삼익아파트,19,9915966,630000000,59.5,1997,2026
서울,중랑구,면목동,면목삼호101,18,7838794,627500000,83.1,2000,2026
서울,중랑구,면목동,면목한신,128,9192635,425000000,44.5,1987,2026
서울,중랑구,면목동,미래한건아파트,2,5621650,430000000,76.5,2005,2025
서울,중랑구,면목동,사가정센트럴아이파크,150,15074256,1252500000,84.9,2020,2026
서울,중랑구,면목동,삼성제이드아파트,3,8027211,445000000,45.9,2015,2026
서울,중랑구,면목동,성원상떼빌,18,9514271,594500000,59.9,1997,2026
서울,중랑구,면목동,솔루테아파트,2,7970882,614000000,77.2,2001,2026
서울,중랑구,면목동,신성,18,8930062,593500000,59.9,1998,2026
서울,중랑구,면목동,신성미소지움,11,8542074,685000000,80.2,2004,2026
서울,중랑구,면목동,신영,6,6133056,88500000,14.4,2013,2025
서울,중랑구,면목동,신우,6,8845127,575000000,59.9,1998,2026
서울,중랑구,면목동,쌍용더플래티넘용마산,39,13323030,970000000,75.1,2020,2026
서울,중랑구,면목동,아람플러스,6,7532063,640000000,85.0,2009,2026
서울,중랑구,면목동,아이쉐르빌,1,7283518,540000000,74.1,2004,2026
서울,중랑구,면목동,영우,1,6598240,495000000,75.0,2003,2025
서울,중랑구,면목동,용마금호타운,40,8186101,695000000,84.9,1992,2026
서울,중랑구,면목동,용마동아,11,7598963,645000000,84.9,1993,2026
서울,중랑구,면목동,용마산금호어울림,11,9574749,740000000,75.7,2006,2026
서울,중랑구,면목동,용마산모아엘가파크포레,36,10425934,832500000,83.9,2023,2026
서울,중랑구,면목동,용마산하늘채,22,11688276,970000000,84.6,2015,2026
서울,중랑구,면목동,용마한신,65,9875847,477000000,44.4,1990,2026
서울,중랑구,면목동,용마한신2,14,9466335,712500000,84.5,1998,2026
서울,중랑구,면목동,우정아파트,2,7620428,391000000,51.4,2003,2026
서울,중랑구,면목동,일신강변,2,8808725,525000000,59.6,1999,2026
서울,중랑구,면목동,진로,5,6024096,370000000,59.8,2001,2026
서울,중랑구,면목동,킴스아파트,7,8995117,345000000,38.9,2018,2026
